game_id,team,week,name,pass_type,x,y
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,0.6186513644483758,2.995746177956883
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,13.911737028930384,5.546461295314035
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,-10.376917549537879,6.126023322540753
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,-20.843081001365146,0.7648533950617235
2019092908,arizona-cardinals,4,Kyler Murray,INTERCEPTION,10.50906753120125,-3.7626984126984095
2019092908,arizona-cardinals,4,Kyler Murray,INCOMPLETE,-20.149673433278817,22.084462511291726
2019092908,arizona-cardinals,4,Kyler Murray,INCOMPLETE,25.363079295046784,31.164847883597897
2019092908,arizona-cardinals,4,Kyler Murray,INCOMPLETE,-8.951863876595901,-2.6586401756470246
2019092908,arizona-cardinals,4,Kyler Murray,INCOMPLETE,15.867329919283703,4.292538915727348
2019092908,arizona-cardinals,4,Kyler Murray,INCOMPLETE,-3.6395466765099136,17.053256487780246
2019092908,arizona-cardinals,4,Kyler Murray,INCOMPLETE,-16.798618617626087,1.5520282186948413
2019092908,arizona-cardinals,4,Kyler Murray,INCOMPLETE,-7.231146379946122,-2.2277336860670665
2019092908,arizona-cardinals,4,Kyler Murray,INCOMPLETE,,
2019092908,arizona-cardinals,4,Kyler Murray,INCOMPLETE,,
2019100601,arizona-cardinals,5,Kyler Murray,COMPLETE,2.5228826717954287,12.566418047758097
2019100601,arizona-cardinals,5,Kyler Murray,COMPLETE,-12.635350537298468,17.98518656125933
2019100601,arizona-cardinals,5,Kyler Murray,COMPLETE,16.99386931116932,-1.6511827630191185
2019100601,arizona-cardinals,5,Kyler Murray,COMPLETE,-20.850165185395287,19.023491083676294
2019100601,arizona-cardinals,5,Kyler Murray,COMPLETE,-5.6670333639751345,9.395771076700182
2019100601,arizona-cardinals,5,Kyler Murray,COMPLETE,-12.226905829804613,2.3954527798772953
2019100601,arizona-cardinals,5,Kyler Murray,COMPLETE,9.905512705253981,-1.3648540202212396
2019100601,arizona-cardinals,5,Kyler Murray,COMPLETE,22.31710867377785,3.8497082060766874
